nurse_id,medical_org,relationship,addr,status
9321,深圳爱尔眼科医院,working,福田区华强南路2048号机械大厦,在册
9979,深圳姚同华西医内科诊所,working,深圳市龙华区大浪街道同胜社区华侨新村三区46号一楼,在册
9980,深圳军龙医院,working,深圳市龙华区龙华街道华达路13号,在册
9981,深圳联合丽格医疗美容门诊部（深圳联合丽格医疗美容门诊部有限公司）,working,南山区华彩天成居商场三楼,在册
9982,深圳爱帝宫现代母婴健康管理有限公司医务室,working,深圳市福田区深南大道西段香蜜湖度假村内,在册
9983,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
9984,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
9985,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
9986,广州中医药大学深圳医院(福田),working,深圳市福田区北环大道6001号,在册
9987,深圳佳美口腔门诊部,working,深圳市福田区沙头街道新洲社区新洲南路3139号新南苑103A座一层B号,在册
9988,深圳美年大健康健康管理有限公司美年门诊部,working,深圳市南山区科发路8号金融服务技术创新基地二栋12楼ABCDEF,在册
9989,深圳市同步齿科医疗股份有限公司同欢口腔门诊部,working,深圳市南山区南海大道2057号鸿隆大厦2B,在册
9990,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
9991,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
9992,深圳刘博士医疗美容门诊部,working,深圳市福田区华富街道彩田路7018号新浩壹都裙楼202,在册
9993,深圳程碧焕口腔诊所,working,深圳市福田区园岭街道长城社区华强北路4002号长兴大厦B座2502B、2504.、2506A房,在册
9994,深圳市云杉医疗管理有限公司云杉门诊部,working,深圳市福田区莲花街道益田路6001号太平金融大厦4楼,在册
9995,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
9996,深圳市罗湖区人民医院,working,深圳市罗湖区南湖街道友谊路47号,在册
9997,深圳远东妇产医院,working,深圳市罗湖区南湖街道深南东路2097号,在册
9998,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
9999,深圳武警医院,working,深圳市罗湖区金湖路8号,在册
10000,深圳市康宁医院,working,罗湖区翠竹路1080号,在册
10001,深圳平乐骨伤科医院,working,"深圳市罗湖区金塘街40号、45号及金华街15号,坪山区坑梓街道坪山大道坑梓段252号",在册
10002,深圳非凡医疗美容医院（深圳非凡医疗美容医院有限公司）,working,罗湖区人民北路2083号和兴大楼,在册
10003,深圳希思医疗美容医院（深圳希思医疗美容医院股份有限公司）,working,深圳市罗湖区红岭中路1022号长虹九层综合楼,在册
10004,深圳市同步齿科医疗股份有限公司同祥口腔门诊部,working,深圳市罗湖区聚宝路综合楼二层5号铺,在册
10005,深圳市康宁医院,working,罗湖区翠竹路1080号,在册
10006,深圳江南春天医疗美容医院,working,深圳市罗湖区东门街道东门中路2002号江南大厦2、3、4楼,在册
10007,深圳市罗湖区妇幼保健院,working,深圳市罗湖区东晓街道太白路2013号、东晓北路2005号,在册
10008,深圳经玮门诊部,working,深圳市罗湖区桂园路电影大厦首层131号铺-131号铺A2,在册
10009,深圳市孙逸仙心血管医院,working,深圳市罗湖区东门北路1021号和深圳市南山区朗山路12号,在册
10010,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
10011,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
10012,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
10013,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
10014,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
10015,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
10016,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
10017,深圳市同步齿科医疗股份有限公司同博口腔门诊部,working,深圳市福田区红荔西路新洲路交界第壹世界广场塔楼23G、23H、23I、23J、23K,在册
10018,深圳爱帝宫现代母婴健康管理有限公司医务室,working,深圳市福田区深南大道西段香蜜湖度假村内,在册
10019,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
7988,深圳广美医疗美容门诊部,working,深圳市罗湖区深南东路2061号二楼、2071号二楼、2069号一楼,在册
7989,深圳市孙逸仙心血管医院,working,深圳市罗湖区东门北路1021号和深圳市南山区朗山路12号,在册
7990,深圳韩美尔医疗美容门诊部,working,罗湖区笋岗东路3012号中民时代广场二层西201室A区、202室,在册
7991,深圳鹏华门诊部,working,罗湖区湖贝路1008号锦湖大厦首层西侧,在册
7992,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
7993,深圳市八福贸易有限公司盛美佳门诊部,working,罗湖区深圳火车站东环2楼A2、A3、B1、及五楼A1,在册
7994,深圳市罗湖区黄崇熙医疗美容诊所,working,罗湖区太宁路万事达名苑明秀阁1层101,在册
7995,深圳市康宁医院,working,罗湖区翠竹路1080号,在册
7996,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
7997,深圳博爱医院,working,深圳市罗湖区桂园街道红岭中路2056号,在册
7998,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
7999,深圳武警医院,working,深圳市罗湖区金湖路8号,在册
8000,深圳市罗湖区妇幼保健院,working,深圳市罗湖区东晓街道太白路2013号、东晓北路2005号,在册
8001,深圳韩美尔医疗美容门诊部,working,罗湖区笋岗东路3012号中民时代广场二层西201室A区、202室,在册
8002,香港大学深圳医院,working,深圳市福田区海园一路1号,在册
8003,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
8004,深圳福华医疗美容医院,working,深圳市福田区福华路医疗综合楼7＃整栋,在册
8005,张碧峰西医内科诊所,working,深圳市福田区上沙龙秋村十三巷1号104,在册
8006,深圳市社会福利中心康复医院,working,福田区梅林路30号,在册
8007,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
8008,郝安口腔诊所,working,福田区彩田路彩虹新都彩虹大厦24AB,在册
8009,深圳市瑞邦合众投资有限公司瑞邦口腔门诊部,working,深圳市福田区莲花街道益田路6009号新世界商务中心801-B,在册
8010,深圳市血液中心,working,深圳市福田区泥岗西路梅岗南街,在册
8011,深圳阮莲英口腔诊所,working,深圳市福田区福保街道福保社区桂花路11号帝港海湾豪园B座B4-B5,在册
8012,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
8013,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
8014,深圳卓健门诊部,working,深圳市福田区福田街道福安社区金田路3037号金中环国际商务大厦4001、4002、4003、4005,在册
8015,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
8016,深圳美年大健康健康管理有限公司中港城门诊部,working,深圳市福田区福保街道福强路中亚美食城三层A01G-A16,在册
8017,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
8018,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
8019,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
8020,深圳刘祥松西医内科诊所,working,深圳市龙岗区龙岗街道南联社区南联圳埔村新三区十二巷6号101,在册
8021,深圳坂田医院,working,深圳市龙岗区坂田街道布龙路552号,在册
8022,深圳市龙岗区妇幼保健院,working,深圳市龙岗区龙城街道中心城爱龙路6号,在册
8023,深圳市龙岗区妇幼保健院,working,深圳市龙岗区龙城街道中心城爱龙路6号,在册
8024,吴军中西医结合内科诊所,working,深圳市龙岗区布吉街道可园9-120号商铺,在册
8025,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
8026,汪礼法西医外科诊所,working,布吉街道丹竹头工业区,在册
8027,深圳市龙岗区第四人民医院,working,深圳市龙岗区南湾街道龙山工业区22号,在册
8028,深圳市龙岗中心医院龙岗社区健康服务中心,working,深圳市龙岗区龙岗街道龙岗居委罗福路1号,在册
8029,中国医学科学院肿瘤医院深圳医院,working,深圳市龙岗区宝荷大道西侧,在册
8030,深圳众爱门诊部,working,深圳市龙岗区龙城街道爱联社区余岭西路70-78号,在册
8648,深圳市宝安区福永人民医院,working,宝安区福永街道德丰路81号和凤凰社区路口107国道旁,在册
8649,南方医科大学深圳医院,working,深圳市宝安区新湖路1333号,在册
8650,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
8651,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
8652,深圳市宝安区人民医院,working,深圳市宝安区新安街道龙井二路118号、创业二路4号A、B栋,在册
8653,深圳燕罗塘医院,working,深圳市宝安区燕罗街道塘下涌社区众福路61号101,在册
8654,深圳市宝安区石岩人民医院,working,深圳市宝安区石岩街道办事处吉祥路11号,在册
8655,深圳恒生医院,working,深圳市宝安区西乡街道银田路20号,在册
8656,南方医科大学深圳医院,working,深圳市宝安区新湖路1333号,在册
8657,深圳万丰医院,working,深圳市宝安区沙井中心路11号,在册
8658,深圳复亚医院,working,宝安区松岗街道松明大道179号,在册
8659,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
8660,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
8661,深圳博爱医院,working,深圳市罗湖区桂园街道红岭中路2056号,在册
8662,孙灵西医妇科诊所,working,深圳市罗湖区笋岗街道田贝社区洪湖二街18号楼洪湖二街26号,在册
8663,深圳市罗湖区人民医院,working,深圳市罗湖区南湖街道友谊路47号,在册
8664,深圳武警医院,working,深圳市罗湖区金湖路8号,在册
8665,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
8666,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
8667,深圳市孙逸仙心血管医院,working,深圳市罗湖区东门北路1021号和深圳市南山区朗山路12号,在册
8668,深圳博爱医院,working,深圳市罗湖区桂园街道红岭中路2056号,在册
8669,深圳市罗湖区凤凰社区健康服务中心,working,罗湖区华丽路环岛1075号,在册
8670,深圳怡康妇产医院,working,深圳市罗湖区桂园街道红桂路1018号武汉大厦1-8层,在册
8671,深圳市孙逸仙心血管医院,working,深圳市罗湖区东门北路1021号和深圳市南山区朗山路12号,在册
8672,深圳市罗湖区妇幼保健院,working,深圳市罗湖区东晓街道太白路2013号、东晓北路2005号,在册
8673,深圳市云杉医疗管理有限公司云杉门诊部,working,深圳市福田区莲花街道益田路6001号太平金融大厦4楼,在册
8674,深圳市南山区人民医院,working,深圳市南山区桃园路89号,在册
8675,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
8676,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
8677,深圳仁爱医院,working,深圳市福田区沙头街道沙尾村金地四路2号和金地工业区107栋,在册
8678,深圳深科安门诊部,working,深圳市福田区滨河路爱地大厦裙楼201-A,在册
8679,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
8680,香港大学深圳医院,working,深圳市福田区海园一路1号,在册
8681,广州中医药大学深圳医院(福田),working,深圳市福田区北环大道6001号,在册
8682,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
8683,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
8684,深圳卓康门诊部,working,深圳市南山区南海大道1029号万融大厦A座五层,在册
8685,深圳奥瑞口腔门诊部（深圳市奥瑞口腔门诊部有限公司）,working,"深圳市南山区粤海街道南海大道东创业路北保利城花园大厦写字楼4楼401A,401B,401C,401D,401E,401F,401G,401H,401Q,401R,401S,401T,401U",在册
8686,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
8687,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
8688,深圳市慈铭健康体检管理有限公司海松门诊部,working,深圳市福田区沙头街道竹子林福安大厦西座三楼整层,在册
8689,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
9322,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
9323,深圳市奥亚健康管理有限公司森之康门诊部,working,深圳市福田区莲花街道金田路4036号荣超大厦M1层01.02.03.05.06.08.09.10.11单元、M2层01.02.03.05.06.08.09单元,在册
9324,深圳远东妇产医院,working,深圳市罗湖区南湖街道深南东路2097号,在册
9325,深圳市职业病防治院,working,深圳市罗湖区布心路2019号,在册
9326,深圳市罗湖医院集团长岭社区健康服务中心（深圳市罗湖区人民医院长岭社区健康服务中心）,working,罗湖区罗沙路2033号长岭村3号,在册
9327,深圳远东妇产医院,working,深圳市罗湖区南湖街道深南东路2097号,在册
9328,深圳广美医疗美容门诊部,working,深圳市罗湖区深南东路2061号二楼、2071号二楼、2069号一楼,在册
9329,深圳远东妇产医院,working,深圳市罗湖区南湖街道深南东路2097号,在册
9330,深圳流花医院,working,深圳市罗湖区春风路2069号,在册
9331,深圳远东妇产医院,working,深圳市罗湖区南湖街道深南东路2097号,在册
9332,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
9333,深圳市罗湖区人民医院,working,深圳市罗湖区南湖街道友谊路47号,在册
9334,深圳市罗湖区中医院,working,深圳市罗湖区乐园路83号,在册
9335,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
9336,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
9337,深圳市罗湖区人民医院,working,深圳市罗湖区南湖街道友谊路47号,在册
9338,深圳市人民医院,working,深圳市罗湖区东门北路1017号大院和深圳市南山区龙苑路16号龙珠医院门诊楼一楼东、西侧；深圳市深南东路3046号,在册
9339,南方科技大学医院,working,深圳市南山区西丽留仙大道6019号、1298号东明花园和文光路16号,在册
9340,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
9341,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
9342,深圳仁济中西医结合医院门诊部（深圳仁济中西医结合医院门诊部有限公司）,working,南山区南新路田夏统建楼6楼,在册
9343,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
9344,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
9345,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
9346,中山大学附属第八医院(深圳福田),working,深圳市福田区福田街道深南中路3025号,在册
9347,深圳友泰口腔门诊部,working,深圳市南山区后海海德三道天利中央商务广场2406,在册
9348,深圳西丽鸿帆诊所（深圳市南山区西丽鸿帆诊所）,working,南山区西丽文光村5栋101、102,在册
9349,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
9350,深圳丽身梅奥医疗美容门诊部,working,深圳市南山区粤海街道海德三道卓越后海中心3楼301单元,在册
9351,深圳润颜医疗美容门诊部,working,深圳市南山区南头街道梦海大道和桂湾五路交汇处前海卓越金融中心8号楼503、504、505、506,在册
9352,深圳市同步齿科医疗股份有限公司同瑞口腔门诊部,working,深圳市南山区沙河街道深南大道9030号世纪假日广场A座3201,在册
9353,深圳市南山区人民医院,working,深圳市南山区桃园路89号,在册
9354,深圳流花医院丽湖社区健康服务中心,working,深圳市龙岗区布吉街道上水花园194-195号,在册
9355,深圳市龙岗区第四人民医院下李朗社区健康服务中心,working,深圳市龙岗区南湾街道下李朗社区中心围1号,在册
9356,深圳市龙岗区中医院,working,深圳市龙岗区体育新城大运路1号,在册
9357,深圳市同安齿科医疗投资有限公司深圳同安口腔门诊部,working,深圳市龙岗区平湖街道平湖社区平湖大街209-213号A栋2楼,在册
9358,深圳市龙岗中心医院,working,深圳市龙岗区龙岗街道龙岗大道6082号,在册
9359,深圳市龙岗中心医院建新社区健康服务中心,working,深圳市龙岗区龙岗街道平南居委建新村,在册
9360,深圳市龙岗区第三人民医院,working,深圳市龙岗区横岗街道松柏路278号,在册
9361,深圳市龙岗区郭鹏口腔诊所,working,深圳市龙岗区龙岗街道新生社区水岸新都15栋商铺111号,在册
9362,深圳市龙岗区第三人民医院保安社区健康服务中心,working,深圳市龙岗区龙岗大道横岗段6268号1-2楼,在册
10020,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
10021,深圳弥亚医疗美容门诊部,working,深圳市福田区福华三路与金田路交汇处卓越世纪中心3号楼1101-1105,在册
10022,深圳李奕泽口腔诊所,working,深圳市福田区莲花街道莲花北路润鹏家园首层107号,在册
10023,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
10024,中山大学附属第八医院(深圳福田),working,深圳市福田区福田街道深南中路3025号,在册
10025,深圳伟光医院,working,深圳市龙华区观澜街道松园围118、119、120号,在册
10026,深圳市人民医院龙华分院,working,深圳市龙华区龙观东路101号,在册
10027,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
10028,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
10029,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
10030,深圳厚德医院,working,深圳市龙华新区大浪街道英泰路1号,在册
10031,深圳台兴门诊部,working,深圳市光明新区公明办事处中心区公平街60-66号,在册
10032,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
10033,深圳市龙华区人民医院,working,深圳市龙华区龙华街道景龙建设路38号、景龙建设路70号（艾柏士楼商办楼首层106号商铺、一楼分隔北侧房屋、二楼房屋及三楼房屋）和景龙建设路74号（允强商厦整栋）,在册
10034,深圳市龙华区民治街道乾龙社区健康服务中心,working,深圳市龙华区民治街道潜龙鑫茂A6栋109-110号和潜龙*鑫茂花园C区1栋101号,在册
10035,何友秀口腔诊所,working,深圳市龙华区民治街道民治大道水尾村11栋1-2楼,在册
10036,深圳向传林中医（综合）诊所,working,深圳市光明新区凤凰街道塘家张屋新村13排6号,在册
10037,深圳民生妇科医院,working,深圳市龙华区龙华街道华联社区龙观大道162号101,在册
10038,深圳中旭门诊部,working,深圳市龙华区龙华街道清祥路清湖工业园宝能科技园9栋C座3楼KL,在册
10039,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
10040,深圳恒生医院,working,深圳市宝安区西乡街道银田路20号,在册
10041,深圳市宝安区中医院,working,深圳市宝安区裕安二路21、25号、宝安区新安四路86号,在册
10042,深圳市宝安区福永人民医院,working,宝安区福永街道德丰路81号和凤凰社区路口107国道旁,在册
10043,深圳市宝安区福永人民医院,working,宝安区福永街道德丰路81号和凤凰社区路口107国道旁,在册
10044,深圳广生医院,working,深圳市宝安区福海街道新田社区凤塘大道46号和48号,在册
10045,深圳市宝安区福永人民医院,working,宝安区福永街道德丰路81号和凤凰社区路口107国道旁,在册
10046,深圳天伦医院,working,深圳市宝安区新桥街道107国道33号,在册
10047,深圳市宝安区福永人民医院,working,宝安区福永街道德丰路81号和凤凰社区路口107国道旁,在册
10048,深圳市宝安区中心医院,working,深圳市宝安区西乡街道广深路西乡段233号和西乡街道熙园街3号,在册
10049,深圳广生医院,working,深圳市宝安区福海街道新田社区凤塘大道46号和48号,在册
10050,深圳燕罗塘医院,working,深圳市宝安区燕罗街道塘下涌社区众福路61号101,在册
10051,深圳恒生医院,working,深圳市宝安区西乡街道银田路20号,在册
10052,南方医科大学深圳医院,working,深圳市宝安区新湖路1333号,在册
10053,深圳市宝安区妇幼保健院,working,深圳市宝安区新安街道玉律路56号,在册
10054,深圳大学总医院,working,深圳市南山区桃源街道大学城学苑大道1098号,在册
10055,北京大学深圳医院,working,深圳市福田区莲花路1120号和龙岗区坂田街道华为百草园,在册
10056,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
10057,深圳市源润堂健康产业有限公司源润堂缤纷中医馆,working,深圳市南山区南头街道正云路85号缤纷商业中心301B-1,在册
10058,深圳雅园口腔门诊部,working,深圳市南山区蛇口街道招商东路后海理想雅园裙楼101-A3号铺,在册
10059,深圳市第二人民医院,working,深圳市福田区笋岗西路3002号,在册
10060,深圳大学总医院,working,深圳市南山区桃源街道大学城学苑大道1098号,在册
8031,深圳市第三人民医院,working,深圳市龙岗区布澜路29号,在册
8032,深圳和美妇儿科医院,working,南山区深南大道北侧12018号钱柜商业大厦,在册
8033,深圳贝漾美天医疗美容门诊部（深圳贝漾美天医疗美容门诊部有限公司）,working,深圳市南山区南海大道与学府路北交汇处厚德品园裙楼108,在册
8034,深圳德悦西医皮肤科诊所,working,深圳市福田区莲花街道新世界文博大厦2302室,在册
8035,深圳市中医院,working,深圳市福华路1号/罗湖区解放路3015号/罗湖区迎春路15号,在册
8036,深圳福庆门诊部,working,深圳市福田区福田村贝底田福庆街5号及贝底田32-2号,在册
8037,深圳肤康皮肤病专科门诊部,working,深圳市南山区南新路23号满维大厦,在册
8038,陈静口腔诊所,working,深圳市南山区南海大道3011-6、3011-7、3011-8,在册
8039,深圳爱康国宾科发门诊部（深圳爱康国宾科发门诊部有限公司）,working,南山区高新区中区科苑路科兴科学园B栋B3单元4楼整层,在册
8040,深圳建民门诊部（深圳建民门诊部有限公司）,working,南山区沙河白石洲明珠雅苑1栋1楼,在册
8041,南方科技大学医院,working,深圳市南山区西丽留仙大道6019号、1298号东明花园和文光路16号,在册
8042,深圳彭勃口腔诊所,working,南山区南油第二工业区205栋2层201,在册
8043,深圳上仁中医馆,working,深圳市福田区莲花街道益田路6001号太平金融大厦30层03、04单元,在册
8044,深圳秀妍微微医疗美容门诊部,working,深圳市南山区南山街道东滨路4078号永新汇2号楼10层02、03单元,在册
8045,中信健康（深圳)投资管理有限公司深圳中信致远门诊部,working,南山区中心路致远大厦2-3楼,在册
8046,深圳友嘉口腔门诊部（深圳友嘉口腔门诊部有限公司）,working,深圳市福田区益田路6001号太平金融大厦7层02,在册
8047,深圳市宝安区福永人民医院,working,宝安区福永街道德丰路81号和凤凰社区路口107国道旁,在册
8048,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
8049,深圳市宝安区中医院,working,深圳市宝安区裕安二路21、25号、宝安区新安四路86号,在册
8050,深圳复亚医院,working,宝安区松岗街道松明大道179号,在册
8051,深圳市宝安区石岩人民医院,working,深圳市宝安区石岩街道办事处吉祥路11号,在册
8052,深圳市宝安区福永人民医院,working,宝安区福永街道德丰路81号和凤凰社区路口107国道旁,在册
8053,深圳恒生医院,working,深圳市宝安区西乡街道银田路20号,在册
8054,深圳市宝安区石岩人民医院,working,深圳市宝安区石岩街道办事处吉祥路11号,在册
8055,深圳恒生医院,working,深圳市宝安区西乡街道银田路20号,在册
8056,深圳市宝安区石岩人民医院,working,深圳市宝安区石岩街道办事处吉祥路11号,在册
8057,深圳永福医院,working,深圳市宝安区福永街道白石厦社区白石厦路1号101（1-7层）、2号（1-6层、8层、902、10-17层）,在册
8058,深圳宝生妇儿科医院,working,深圳市宝安区新安街道新安四路217号,在册
8059,深圳市宝安区松岗人民医院,working,宝安区松岗街道沙江路２号,在册
8060,深圳市宝安区沙井人民医院,working,深圳市宝安区沙井街道沙井大街3号、新沙路528号,在册
8061,深圳市宝安区中医院,working,深圳市宝安区裕安二路21、25号、宝安区新安四路86号,在册
8062,深圳市鸿康杰科技有限公司恒瑞门诊部,working,深圳市龙华区龙华街道富康社区东环二路2号富士康J11、J12宿舍楼107,在册
8063,深圳市人民医院龙华分院,working,深圳市龙华区龙观东路101号,在册
8064,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
8065,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
8066,深圳军龙医院,working,深圳市龙华区龙华街道华达路13号,在册
8067,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
8068,深圳市人民医院龙华分院,working,深圳市龙华区龙观东路101号,在册
8069,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
8070,深圳健安医院,working,深圳市龙华区民治街道沙吓工业区169号,在册
8071,深圳市人民医院龙华分院,working,深圳市龙华区龙观东路101号,在册
8072,中山大学附属第七医院（深圳）,working,深圳市光明新区新湖街道圳园路628号,在册
8690,丁治中口腔诊所,working,深圳市福田区水围村237栋二楼,在册
8691,深圳市急救中心,working,深圳市福田区华富街道梅岗南街3号,在册
8692,深圳市儿童医院,working,深圳市福田区莲花街道益田路7019号,在册
8693,福田区新阁社区健康服务中心,working,深圳市福田区梅林街道林园东路笔架山公馆2栋112号铺,在册
8694,深圳市妇幼保健院,working,福田区红荔路2004号、福强路3012号,在册
8695,深圳港丹医疗美容门诊部,working,深圳市福田区振华路中航苑鼎诚大厦裙楼219,在册
8696,深圳华汉门诊部,working,深圳市福田区香蜜湖街道深南大道8000号（园博园东侧）建安大厦7楼,在册
8697,深圳鼎丰中医馆,working,深圳市福田区南园街道锦龙社区华强南路2002号南华花园2层05号,在册
8698,许庆龙口腔诊所（深圳市福田区许庆龙口腔诊所）,working,深圳市福田区莲花街道益田路西福中路北新世界商务中心901,在册
8699,深圳市福田区妇幼保健院,working,深圳市福田区金田南路1019、2002号和新洲南路石厦四街233号东侧1至5楼,在册
8700,深圳李奕泽口腔诊所,working,深圳市福田区莲花街道莲花北路润鹏家园首层107号,在册
8701,深圳市云杉医疗管理有限公司云杉门诊部,working,深圳市福田区莲花街道益田路6001号太平金融大厦4楼,在册
8702,深圳同源口腔门诊部,working,深圳市福田区福保街道福强路3004号中港城裙楼1C1,在册
8703,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
8704,深圳市龙华区人民医院高峰社区健康服务中心,working,深圳市龙华区大浪街道龙观西路41号,在册
8705,深圳怡宁医院,working,深圳市龙华区观澜街道樟坑径三唛科技厂区一期,在册
8706,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
8707,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
8708,中国科学院大学深圳医院（光明）,working,深圳市光明新区马田街道松白路将石段4253号、4221号和光明街道华夏路39号,在册
8709,深圳市健康齿科投资管理有限公司张放星口腔诊所,working,深圳市光明新区马田街道新围社区公常路995号1楼、2楼,在册
8710,深圳中旭门诊部,working,深圳市龙华区龙华街道清祥路清湖工业园宝能科技园9栋C座3楼KL,在册
8711,深圳军龙医院,working,深圳市龙华区龙华街道华达路13号,在册
