doctor_id,working_hospital,relationship
12900,深圳正康骨科医院,working
12901,深圳正康骨科医院,working
12902,张展森中医骨伤科诊所,working
12903,深圳市宝安区计划生育专科医院,working
12904,深圳圣保门诊部（深圳圣保门诊部有限公司）,working
12905,深圳宝民门诊部（深圳市宝民门诊部有限公司）,working
12906,张国强口腔诊所,working
12907,朱桂娥西医妇科诊所（深圳朱桂娥西医妇科诊所有限公司）,working
12908,深圳市宝安区中心医院,working
12909,深圳市宝安区中心医院,working
12910,深圳市宝安区中心医院,working
12911,深圳市宝安区中心医院,working
12912,深圳市宝安区中心医院,working
12913,深圳市宝安区中心医院,working
12914,深圳市宝安区中心医院,working
12915,深圳市宝安区中心医院,working
12916,深圳市宝安区中心医院,working
12917,深圳市宝安区中心医院,working
12918,深圳市宝安区中心医院,working
12919,深圳市宝安区中心医院,working
12920,深圳市宝安区中心医院,working
12921,深圳市宝安区中心医院,working
12922,深圳市宝安区中心医院,working
12923,深圳市宝安区中心医院,working
12924,深圳市宝安区中心医院,working
12925,深圳市宝安区中心医院,working
12926,深圳市宝安区中心医院,working
12927,深圳市宝安区中心医院,working
12928,深圳市宝安区中心医院,working
12929,深圳市宝安区中心医院,working
12930,深圳市宝安区中心医院,working
12931,深圳市宝安区中心医院,working
12932,深圳市宝安区中心医院,working
12933,深圳市宝安区中心医院,working
12934,深圳市宝安区中心医院,working
12935,深圳市宝安区中心医院,working
12936,深圳市宝安区中心医院,working
12937,深圳市宝安区中心医院,working
12938,深圳市宝安区中心医院,working
12939,深圳市宝安区中心医院,working
12940,深圳市宝安区中心医院,working
12941,深圳市宝安区中心医院,working
12942,深圳市宝安区中心医院,working
12943,深圳市宝安区中心医院,working
12944,深圳市宝安区中心医院,working
12945,深圳市宝安区中心医院,working
12946,深圳市宝安区中心医院,working
9751,深圳宝民门诊部（深圳市宝民门诊部有限公司）,working
9752,深圳宝民门诊部（深圳市宝民门诊部有限公司）,working
9753,温石良西医内科诊所（深圳市温石良西医内科诊所有限公司）,working
9754,深圳市宝安区中心医院,working
9755,深圳市宝安区中心医院,working
9756,深圳市宝安区中心医院,working
9757,深圳市宝安区中心医院,working
9758,深圳市宝安区中心医院,working
9759,深圳市宝安区中心医院,working
9760,深圳市宝安区中心医院,working
9761,深圳市宝安区中心医院,working
9762,深圳市宝安区中心医院,working
9763,深圳市宝安区中心医院,working
9764,深圳市宝安区中心医院,working
9765,深圳市宝安区中心医院,working
9766,深圳市宝安区中心医院,working
9767,深圳市宝安区中心医院,working
9768,深圳市宝安区中心医院,working
9769,深圳市宝安区中心医院,working
9770,深圳市宝安区中心医院,working
9771,深圳市宝安区中心医院,working
9772,深圳市宝安区中心医院,working
9773,深圳市宝安区中心医院,working
9774,深圳市宝安区中心医院,working
9775,深圳市宝安区中心医院,working
9776,深圳市宝安区中心医院,working
9777,深圳市宝安区中心医院,working
9778,深圳市宝安区中心医院,working
9779,深圳市宝安区中心医院,working
9780,深圳市宝安区中心医院,working
9781,深圳市宝安区中心医院,working
9782,深圳市宝安区中心医院,working
9783,深圳市宝安区中心医院,working
9784,深圳市宝安区中心医院,working
9785,深圳市宝安区中心医院,working
9786,深圳市宝安区中心医院,working
9787,深圳市宝安区中心医院,working
9788,深圳市宝安区中心医院,working
9789,深圳市宝安区中心医院,working
9790,深圳市宝安区中心医院,working
9791,深圳市宝安区中心医院,working
9792,深圳市宝安区中心医院,working
9793,深圳市宝安区中心医院,working
9794,深圳市宝安区中心医院,working
9795,深圳市宝安区中心医院,working
9796,深圳市宝安区中心医院,working
9797,深圳市宝安区中心医院,working
9798,深圳市宝安区中心医院,working
9799,深圳市宝安区中心医院,working
9800,深圳市宝安区中心医院,working
9801,深圳市宝安区中心医院,working
9802,深圳市宝安区中心医院,working
9803,深圳市宝安区中心医院,working
9804,深圳市宝安区中心医院,working
10205,宝安区松岗人民医院集苑社区健康服务中心,working
10206,深圳市宝安区慢性病防治站,working
10207,深圳市宝安区慢性病防治站,working
10208,深圳市宝安区沙井镇岗卫生院,working
10209,宝安区松岗人民医院居委会社区健康服务中心,working
10210,邬明辉西医诊所,working
10211,宝安区沙井人民医院沙井社区健康服务中心,working
10212,宝安区福永人民医院富围社区健康服务中心,working
10213,深圳市宝安区龙华街道计划生育服务中心,working
10214,宝安区福永医院凤凰第三工业区医疗服务站,working
10215,深圳市宝安区陈东升西医内科诊所,working
10216,宝安区人民医院新乐社区健康服务中心,working
10217,何海国中医内科诊所,working
10218,宝安区松岗人民医院燕川社区健康服务中心,working
10219,韦卜生西医外科诊所,working
10220,深圳市新城幼儿园医务室,working
10221,深圳市宝安区中心医院福中福社区健康服务中心,working
10222,深圳市宝安区中心医院福中福社区健康服务中心,working
10223,深圳市宝安区中心医院福中福社区健康服务中心,working
10224,深圳市宝安区中心医院福中福社区健康服务中心,working
10225,深圳市宝安区中心医院南昌社区健康服务中心,working
10226,深圳市宝安区中心医院南昌社区健康服务中心,working
10227,深圳市宝安区中心医院三围社区健康服务中心,working
10228,古从全西医内科诊所（深圳市宝安区西乡古从全西医内科诊所）,working
10229,深圳市宝安区中心医院西乡街社区健康服务中心,working
10230,深圳市宝安区福永人民医院桥头社区健康服务中心,working
10231,深圳市宝安区福永人民医院桥头社区健康服务中心,working
10232,深圳市宝安区福永人民医院塘尾社区健康服务中心,working
10233,深圳市宝安区福永人民医院塘尾社区健康服务中心,working
10234,深圳市宝安区福永人民医院塘尾社区健康服务中心,working
10235,深圳市宝安区福永人民医院塘尾社区健康服务中心,working
10236,深圳市宝安区福永人民医院塘尾社区健康服务中心,working
10237,深圳市宝安区松岗人民医院洪桥头社区健康服务中心,working
10238,深圳市宝安区中心医院草围社区健康服务中心,working
10239,深圳市宝安区中心医院草围社区健康服务中心,working
10240,深圳市宝安区福永人民医院兴围社区健康服务中心,working
10241,深圳市宝安区福永人民医院福永社区健康服务中心,working
10242,张公迎西医内科诊所,working
10243,深圳市宝安区张琴祥西医内科诊所,working
10244,宝安区沙井人民医院新二社区健康服务中心,working
10245,宝安区西乡人民医院后瑞社区健康服务中心,working
10246,深圳市宝安区福永人民医院富桥社区健康服务中心,working
10247,深圳复亚医院,working
10248,深圳复亚医院,working
10249,深圳复亚医院,working
10250,深圳复亚医院,working
10251,深圳复亚医院,working
10252,深圳复亚医院,working
10623,深圳市宝安区疾病预防控制中心,working
10624,深圳市宝安区疾病预防控制中心,working
10625,深圳市宝安区疾病预防控制中心,working
10626,深圳市宝安区疾病预防控制中心,working
10627,深圳市宝安区疾病预防控制中心,working
10628,深圳市宝安区疾病预防控制中心,working
10629,深圳市宝安区疾病预防控制中心,working
10630,深圳市宝安区疾病预防控制中心,working
10631,深圳市宝安区疾病预防控制中心,working
10632,深圳悦美医疗美容诊所,working
10633,深圳袁国辉中医（综合）诊所,working
10634,深圳诗蕾医疗美容诊所,working
10635,深圳李志杰口腔诊所,working
10636,深圳兴德西医诊所,working
10637,深圳王德凡诊所,working
10638,深圳宋龙举诊所,working
10639,深圳正海诊所,working
10640,深圳宝润康门诊部,working
10641,深圳罗烈福诊所,working
10642,深圳张理玲西医内科诊所,working
10643,深圳玉华口腔诊所,working
10644,深圳市宝安区中心血站,working
10645,深圳市宝安区中心血站,working
10646,深圳市宝安区中心血站,working
10647,深圳益康堂中医诊所,working
10648,深圳华宇中医内科诊所,working
10649,深圳市都市医药股份有限公司银田西医内科诊所,working
10650,深圳南北康诊所,working
10651,深圳尚虹医疗美容门诊部,working
10652,深圳新安麦芽口腔门诊部,working
10653,深圳健泰西医诊所,working
10654,深圳御景城门诊部,working
10655,深圳健福门诊部,working
10656,深圳温武兵诊所,working
10657,深圳华寰宇诊所,working
10658,深圳九方医疗连锁有限公司秋萍诊所,working
10659,深圳缪利婷口腔诊所,working
10660,深圳桂华门诊部,working
10661,深圳宏煜口腔门诊部,working
10662,深圳豫鑫西医诊所,working
10663,深圳市机场医疗急救中心,working
10664,深圳市机场医疗急救中心,working
10665,深圳市机场医疗急救中心,working
10666,深圳浩海口腔医疗管理连锁有限公司浩海口腔门诊部,working
10667,深圳刘李诊所,working
10668,深圳桥南康瑞诊所,working
10669,深圳君勇中医内科诊所,working
10670,深圳市宝安区福永永丰德溢诊所,working
10671,深圳市宝安区西乡梅恒春西医内科诊所,working
10672,深圳炫雅口腔门诊部,working
10673,深圳张艳玲诊所,working
10674,深圳卫康门诊部,working
10675,深圳前康西医诊所,working
10676,深圳袁文灿西医诊所,working
11033,深圳市宝安区人民医院,working
11034,深圳市宝安区人民医院,working
11035,深圳市宝安区人民医院,working
11036,深圳市宝安区人民医院,working
11037,深圳市宝安区人民医院,working
11038,深圳市宝安区人民医院,working
11039,深圳市宝安区人民医院,working
11040,深圳市宝安区人民医院,working
11041,深圳市宝安区人民医院,working
11042,深圳市宝安区人民医院,working
11043,深圳市宝安区人民医院,working
11044,深圳市宝安区人民医院,working
11045,深圳市宝安区人民医院,working
11046,深圳市宝安区人民医院,working
11047,深圳市宝安区人民医院,working
11048,深圳市宝安区人民医院,working
11049,深圳市宝安区人民医院,working
11050,深圳市宝安区人民医院,working
11051,深圳市宝安区人民医院,working
11052,深圳市宝安区人民医院,working
11053,深圳市宝安区人民医院,working
11054,深圳市宝安区人民医院,working
11055,深圳市宝安区人民医院,working
11056,深圳市宝安区人民医院,working
11057,深圳市宝安区人民医院,working
11058,深圳市宝安区人民医院,working
11059,深圳市宝安区人民医院,working
11060,深圳市宝安区人民医院,working
11061,深圳市宝安区人民医院,working
11062,深圳市宝安区人民医院,working
11063,深圳市宝安区人民医院,working
11064,深圳市宝安区人民医院,working
11065,深圳市宝安区妇幼保健院,working
11066,深圳市宝安区妇幼保健院,working
11067,深圳市宝安区妇幼保健院,working
11068,深圳市宝安区妇幼保健院,working
11069,深圳市宝安区妇幼保健院,working
11070,深圳市宝安区妇幼保健院,working
11071,深圳市宝安区妇幼保健院,working
11072,深圳市宝安区妇幼保健院,working
11073,深圳市宝安区妇幼保健院,working
11074,深圳市宝安区妇幼保健院,working
11075,深圳市宝安区妇幼保健院,working
11076,深圳市宝安区妇幼保健院,working
11077,深圳市宝安区妇幼保健院,working
11078,深圳市宝安区妇幼保健院,working
11079,深圳市宝安区妇幼保健院,working
11080,深圳市宝安区妇幼保健院,working
11081,深圳市宝安区妇幼保健院,working
11082,深圳市宝安区妇幼保健院,working
11083,深圳市宝安区妇幼保健院,working
11084,深圳市宝安区妇幼保健院,working
11085,深圳市宝安区妇幼保健院,working
11086,深圳市宝安区妇幼保健院,working
9805,深圳市宝安区中心医院,working
9806,深圳市宝安区中心医院,working
9807,深圳市宝安区中心医院,working
9808,深圳市宝安区中心医院,working
9809,深圳市宝安区中心医院,working
9810,深圳市宝安区中心医院,working
9811,深圳市宝安区中心医院,working
9812,陈天丽口腔诊所（深圳市宝安区陈天丽口腔诊所）,working
9813,深圳广汇门诊部（深圳广汇门诊部有限公司）,working
9814,深圳广汇门诊部（深圳广汇门诊部有限公司）,working
9815,深圳广汇门诊部（深圳广汇门诊部有限公司）,working
9816,深圳市宝安区沙井人民医院庄村社区健康服务中心,working
9817,深圳市宝安区沙井人民医院庄村社区健康服务中心,working
9818,深圳市宝安区人民医院海华社区健康服务中心,working
9819,深圳市宝安区人民医院海华社区健康服务中心,working
9820,深圳市宝安区人民医院海华社区健康服务中心,working
9821,深圳市宝安区人民医院海华社区健康服务中心,working
9822,深圳市宝安区人民医院海华社区健康服务中心,working
9823,深圳市宝安区人民医院海华社区健康服务中心,working
9824,深圳市宝安区人民医院海乐社区健康服务中心,working
9825,深圳市宝安区沙井人民医院大王山社区健康服务中心,working
9826,深圳市宝安区沙井人民医院大王山社区健康服务中心,working
9827,深圳市宝安区沙井人民医院大王山社区健康服务中心,working
9828,深圳佳丽门诊部（深圳佳丽门诊部有限公司）,working
9829,深圳市宝安区沙井人民医院共和社区健康服务中心,working
9830,深圳市宝安区沙井人民医院共和社区健康服务中心,working
9831,深圳市宝安区沙井人民医院共和社区健康服务中心,working
9832,曾惠中西医内科诊所（深圳市曾惠中西医内科诊所有限公司）,working
9833,深圳市宝安区中心医院海城社区健康服务中心,working
9834,深圳市宝安区中心医院海城社区健康服务中心,working
9835,叶娘星西医外科诊所（深圳市宝安区石岩叶娘星西医外科诊所）,working
9836,吴仕娣西医内科诊所（深圳吴仕娣西医内科诊所有限公司）,working
9837,王美英西医妇科诊所（深圳市王美英西医妇科诊所有限公司）,working
9838,王美英西医妇科诊所（深圳市王美英西医妇科诊所有限公司）,working
9839,张伟山口腔诊所（深圳市宝安区张伟山口腔诊所）,working
9840,深圳市宝安区沙井人民医院德昌社区健康服务中心,working
9841,深圳市宝安区中心医院河东社区健康服务中心,working
9842,深圳市宝安区中心医院河东社区健康服务中心,working
9843,深圳市宝安区中心医院上围园社区健康服务中心,working
9844,深圳普康门诊部（深圳市宝安区沙井普康门诊部）,working
9845,深圳黎嘉昇口腔诊所,working
9846,程学良中医内科诊所（深圳市程学良中医内科诊所有限公司）,working
9847,深圳世芳门诊部（深圳世芳门诊部有限公司）,working
9848,罗育良中医内科诊所（深圳市宝安区罗育良中医内科诊所）,working
9849,刘依华西医内科诊所（深圳市刘依华西医内科诊所有限公司）,working
9850,深圳塘头门诊部（深圳塘头门诊部有限公司）,working
9851,王淑娟西医内科诊所（深圳市王淑娟西医内科诊所有限公司）,working
10253,范初胜中医内科诊所,working
10254,况丽萍中医内科诊所（深圳市宝安区福永况丽萍中医内科诊所）,working
10255,深圳市宝安区观澜镇计划生育服务中心,working
10256,宝安区龙华医院龙塘社区健康服务中心,working
10257,深圳市新蕾幼儿园医务室,working
10258,深圳市宝安区西乡人民医院,working
10259,深圳市宝安区西乡人民医院,working
10260,宝安区观澜医院樟坑径社区健康服务中心,working
10261,宝安区西乡人民医院凤凰岗社区健康服务中心,working
10262,张迎先西医妇科诊所,working
10263,深圳恒生龙安医院,working
10264,苏梅松西医妇科诊所（深圳市宝安区松岗苏梅松西医妇科诊所）,working
10265,深圳市宝安区石岩预防保健所门诊部,working
10266,深圳市宝安区石岩预防保健所门诊部,working
10267,深圳市宝安区西乡预防保健所第二门诊部,working
10268,深圳新桥卫生院,working
10269,深圳新桥卫生院,working
10270,深圳新桥卫生院,working
10271,深圳新桥卫生院,working
10272,深圳坣岗卫生院,working
10273,深圳坣岗卫生院,working
10274,深圳广生医院,working
10275,深圳广生医院,working
10276,深圳广生医院,working
10277,深圳广生医院,working
10278,深圳广生医院,working
10279,深圳天伦医院,working
10280,深圳天伦医院,working
10281,深圳天伦医院,working
10282,深圳天伦医院,working
10283,深圳天伦医院,working
10284,深圳市宝安区沙井预防保健所门诊部,working
10285,深圳市宝安区沙井预防保健所门诊部,working
10286,深圳市宝安区沙井预防保健所门诊部,working
10287,深圳恒生医院,working
10288,深圳恒生医院,working
10289,深圳恒生医院,working
10290,深圳恒生医院,working
10291,深圳恒生医院,working
10292,深圳恒生医院,working
10293,深圳恒生医院,working
10294,深圳恒生医院,working
10295,深圳恒生医院,working
10296,深圳恒生医院,working
10297,深圳恒生医院,working
10298,深圳恒生医院,working
10299,深圳恒生医院,working
10300,深圳恒生医院,working
10301,深圳恒生医院,working
10302,深圳恒生医院,working
10303,深圳恒生医院,working
10304,深圳恒生医院,working
10305,深圳恒生医院,working
10306,深圳恒生医院,working
10307,深圳恒生医院,working
10677,深圳袁文灿西医诊所,working
10678,深圳魏小平口腔诊所,working
10679,深圳吴君辉诊所,working
10680,深圳詹俭水口腔诊所,working
10681,深圳市宝安区杨梦瑜中医诊所,working
10682,文顺宁中医内科诊所（深圳市宝安区沙井文顺宁中医内科诊所）,working
10683,深圳市腾健医疗投资有限公司安和中医门诊部,working
10684,深圳小草中医馆（深圳小草中医馆有限公司）,working
10685,古碧华口腔诊所（深圳市宝安区古碧华口腔诊所）,working
10686,梁郁贤中医内科诊所（深圳市宝安区石岩梁郁贤中医内科诊所）,working
10687,深圳美加美医疗美容门诊部,working
10688,深圳吴定理口腔诊所,working
10689,深圳吴定理口腔诊所,working
10690,深圳市同步齿科医疗股份有限公司同丰口腔门诊部,working
10691,胡小俊口腔诊所（深圳市宝安区松岗胡小俊口腔诊所）,working
10692,徐斌口腔诊所（深圳市宝安区松岗徐斌口腔诊所）,working
10693,深圳圣淘沙骏园口腔门诊部（深圳正夫口腔医疗管理连锁有限公司圣淘沙骏园口腔门诊部）,working
10694,翁开洲口腔诊所（深圳市宝安区西乡翁开洲口腔诊所）,working
10695,谢仲潮口腔诊所（深圳市宝安区谢仲潮口腔诊所）,working
10696,深圳牙乐口腔门诊部,working
10697,深圳卓尔口腔门诊部（深圳卓尔口腔门诊部有限公司）,working
10698,任勃龙中医内科诊所（深圳市宝安区任勃龙中医内科诊所）,working
10699,深圳尔睦口腔门诊部（深圳尔睦口腔门诊部有限公司）,working
10700,深圳广雅口腔门诊部（深圳市广雅口腔门诊部有限公司）,working
10701,骆德义中医针灸科诊所（深圳市宝安区新安骆德义中医针灸科诊所）,working
10702,张敬霞口腔诊所（深圳市宝安区石岩张敬霞口腔诊所）,working
10703,深圳和顺堂宝安中医门诊部（深圳市和顺堂医疗机构投资有限公司宝安中医门诊部）,working
10704,深圳和顺堂宝安中洲华府中医馆（深圳市和顺堂医疗机构投资有限公司中洲华府中医馆）,working
10705,魏秀云西医妇科诊所（深圳市宝安区松岗魏秀云西医妇科诊所）,working
10706,杨翠兰西医妇科诊所（深圳市宝安区西乡杨翠兰西医妇科诊所）,working
10707,陈学渊中西医结合科诊所（深圳市宝安区石岩陈学渊中西医结合科诊所）,working
10708,深圳拜博深博口腔门诊部,working
10709,深圳拜博深博口腔门诊部,working
10710,谢彭好西医外科诊所（深圳市宝安区松岗谢彭好西医外科诊所）,working
10711,谢彭好西医外科诊所（深圳市宝安区松岗谢彭好西医外科诊所）,working
10712,周瑛西医妇科诊所（深圳市宝安区西乡周瑛西医妇科诊所）,working
10713,深圳永昊同扬中医馆（深圳永昊同扬中医馆有限公司）,working
10714,深圳永昊同扬中医馆（深圳永昊同扬中医馆有限公司）,working
10715,潘启君口腔诊所(深圳市宝安区沙井潘启君口腔诊所),working
10716,袁安明西医内科诊所（深圳市宝安区石岩袁安明西医内科诊所）,working
10717,深圳郑曦门诊部（深圳郑曦门诊部有限公司）,working
10718,胡芝香中医内科诊所（深圳市宝安区福永胡芝香中医内科诊所）,working
10719,胡芝香中医内科诊所（深圳市宝安区福永胡芝香中医内科诊所）,working
10720,施世华西医内科诊所,working
10721,深圳市宝安区人民医院第五大道社区健康服务中心,working
10722,深圳夏志军诊所,working
10723,深圳燕田妇科门诊部,working
11087,深圳市宝安区妇幼保健院,working
11088,深圳市宝安区妇幼保健院,working
11089,深圳市宝安区妇幼保健院,working
11090,深圳市宝安区妇幼保健院,working
11091,深圳市宝安区妇幼保健院,working
11092,深圳市宝安区妇幼保健院,working
11093,深圳市宝安区妇幼保健院,working
11094,深圳市宝安区妇幼保健院,working
11095,深圳市宝安区妇幼保健院,working
11096,深圳市宝安区妇幼保健院,working
11097,深圳市宝安区妇幼保健院,working
11098,深圳市宝安区妇幼保健院,working
11099,深圳市宝安区妇幼保健院,working
11100,深圳市宝安区妇幼保健院,working
11101,深圳市宝安区妇幼保健院,working
11102,深圳市宝安区妇幼保健院,working
11103,深圳市宝安区中心医院九围社区健康服务中心,working
11104,廖燕琼西医妇科诊所（深圳市宝安区廖燕琼西医妇科诊所）,working
11105,魏桂平口腔诊所（深圳市魏桂平口腔诊所管理有限公司）,working
11106,深圳市宝安区松岗人民医院,working
11107,深圳市宝安区松岗人民医院,working
11108,深圳市宝安区松岗人民医院,working
11109,深圳市宝安区松岗人民医院,working
11110,深圳市宝安区松岗人民医院,working
11111,深圳市宝安区松岗人民医院,working
11112,深圳市宝安区松岗人民医院,working
11113,深圳市宝安区松岗人民医院,working
11114,深圳市宝安区松岗人民医院,working
11115,深圳市宝安区松岗人民医院,working
11116,深圳市宝安区松岗人民医院,working
11117,深圳市宝安区松岗人民医院,working
11118,深圳市宝安区松岗人民医院,working
11119,深圳市宝安区松岗人民医院,working
11120,深圳市宝安区松岗人民医院,working
11121,深圳市宝安区松岗人民医院,working
11122,深圳市宝安区松岗人民医院,working
11123,深圳市宝安区松岗人民医院,working
11124,深圳市宝安区松岗人民医院,working
11125,深圳市宝安区松岗人民医院,working
11126,深圳市宝安区松岗人民医院,working
11127,深圳市宝安区松岗人民医院,working
11128,深圳市宝安区松岗人民医院,working
11129,深圳市宝安区松岗人民医院,working
11130,深圳市宝安区松岗人民医院,working
11131,深圳市宝安区松岗人民医院,working
11132,深圳市宝安区松岗人民医院,working
11133,深圳市宝安区松岗人民医院,working
11134,深圳市宝安区松岗人民医院,working
11135,深圳市宝安区松岗人民医院,working
11136,深圳市宝安区松岗人民医院,working
11137,深圳市宝安区松岗人民医院,working
11138,深圳市宝安区松岗人民医院,working
11139,深圳市宝安区松岗人民医院,working
9852,梅惠萍西医妇科诊所（深圳市宝安区西乡梅惠萍西医妇科诊所）,working
9853,深圳陈进海诊所,working
9854,深圳广凯门诊部,working
9855,深圳广凯门诊部,working
9856,深圳市宝安区慢性病防治院,working
9857,深圳市宝安区慢性病防治院,working
9858,深圳市宝安区慢性病防治院,working
9859,深圳市宝安区慢性病防治院,working
9860,深圳市宝安区慢性病防治院,working
9861,深圳市宝安区慢性病防治院,working
9862,深圳市宝安区慢性病防治院,working
9863,曾发奎西医内科诊所（深圳市曾发奎西医内科诊所有限公司）,working
9864,深圳市宝安区妇幼保健院,working
9865,深圳市宝安区妇幼保健院,working
9866,深圳市宝安区妇幼保健院,working
9867,深圳市宝安区妇幼保健院,working
9868,深圳市宝安区妇幼保健院,working
9869,深圳市宝安区妇幼保健院,working
9870,深圳市宝安区妇幼保健院,working
9871,深圳市宝安区妇幼保健院,working
9872,深圳市宝安区妇幼保健院,working
9873,深圳市宝安区妇幼保健院,working
9874,深圳市宝安区妇幼保健院,working
9875,深圳市宝安区妇幼保健院,working
9876,深圳市宝安区妇幼保健院,working
9877,深圳市宝安区妇幼保健院,working
9878,深圳市宝安区妇幼保健院,working
9879,深圳市宝安区妇幼保健院,working
9880,深圳市宝安区妇幼保健院,working
9881,深圳市宝安区妇幼保健院,working
9882,深圳市宝安区妇幼保健院,working
9883,深圳市宝安区妇幼保健院,working
9884,深圳市宝安区妇幼保健院,working
9885,深圳市宝安区妇幼保健院,working
9886,深圳市宝安区妇幼保健院,working
9887,深圳市宝安区妇幼保健院,working
9888,深圳市宝安区妇幼保健院,working
9889,深圳市宝安区妇幼保健院,working
9890,深圳市宝安区妇幼保健院,working
9891,深圳市宝安区妇幼保健院,working
9892,深圳市宝安区妇幼保健院,working
9893,深圳市宝安区妇幼保健院,working
9894,深圳市宝安区妇幼保健院,working
9895,深圳市宝安区妇幼保健院,working
9896,深圳市宝安区妇幼保健院,working
9897,深圳市宝安区妇幼保健院,working
9898,深圳市宝安区妇幼保健院,working
9899,深圳市宝安区妇幼保健院,working
9900,深圳市宝安区妇幼保健院,working
9901,深圳市宝安区妇幼保健院,working
9902,深圳市宝安区妇幼保健院,working
9903,深圳市宝安区妇幼保健院,working
9904,深圳市宝安区妇幼保健院,working
9905,深圳市宝安区妇幼保健院,working
10308,深圳恒生医院,working
10309,深圳恒生医院,working
10310,深圳恒生医院,working
10311,深圳恒生医院,working
10312,深圳恒生医院,working
10313,深圳恒生医院,working
10314,深圳恒生医院,working
10315,深圳恒生医院,working
10316,深圳恒生医院,working
10317,深圳恒生医院,working
10318,深圳恒生医院,working
10319,深圳恒生医院,working
10320,深圳恒生医院,working
10321,深圳恒生医院,working
10322,深圳恒生医院,working
10323,深圳恒生医院,working
10324,深圳恒生医院,working
10325,深圳恒生医院,working
10326,深圳恒生医院,working
10327,深圳市宝安区福永人民医院,working
10328,深圳市宝安区福永人民医院,working
10329,深圳市宝安区福永人民医院,working
10330,深圳市宝安区福永人民医院,working
10331,深圳市宝安区福永人民医院,working
10332,深圳市宝安区福永人民医院,working
10333,深圳市宝安区福永人民医院,working
10334,深圳市宝安区福永人民医院,working
10335,深圳市宝安区福永人民医院,working
10336,深圳市宝安区福永人民医院,working
10337,深圳市宝安区福永人民医院,working
10338,深圳市宝安区福永人民医院,working
10339,深圳市宝安区福永人民医院,working
10340,深圳市宝安区福永人民医院,working
10341,深圳市宝安区福永人民医院,working
10342,深圳市宝安区福永人民医院,working
10343,深圳市宝安区福永人民医院,working
10344,深圳市宝安区福永人民医院,working
10345,深圳市宝安区福永人民医院,working
10346,深圳市宝安区福永人民医院,working
10347,深圳市宝安区福永人民医院,working
10348,深圳市宝安区福永人民医院,working
10349,深圳市宝安区福永人民医院,working
10350,深圳市宝安区福永人民医院,working
10351,深圳市宝安区福永人民医院,working
10352,深圳市宝安区福永人民医院,working
10353,深圳市宝安区福永人民医院,working
10354,深圳市宝安区福永人民医院,working
10355,深圳市宝安区福永人民医院,working
10356,深圳市宝安区福永人民医院,working
10357,深圳市宝安区福永人民医院,working
10358,深圳市宝安区福永人民医院,working
10359,深圳市宝安区福永人民医院,working
10360,深圳市宝安区福永人民医院,working
10361,深圳市宝安区福永人民医院,working
10724,陈祥喜西医内科诊所,working
10725,深圳正顺口腔门诊部,working
10726,南方医科大学深圳医院,working
10727,南方医科大学深圳医院,working
10728,南方医科大学深圳医院,working
10729,南方医科大学深圳医院,working
10730,南方医科大学深圳医院,working
10731,南方医科大学深圳医院,working
10732,南方医科大学深圳医院,working
10733,南方医科大学深圳医院,working
10734,南方医科大学深圳医院,working
10735,南方医科大学深圳医院,working
10736,南方医科大学深圳医院,working
10737,南方医科大学深圳医院,working
10738,南方医科大学深圳医院,working
10739,南方医科大学深圳医院,working
10740,南方医科大学深圳医院,working
10741,南方医科大学深圳医院,working
10742,南方医科大学深圳医院,working
10743,南方医科大学深圳医院,working
10744,南方医科大学深圳医院,working
10745,南方医科大学深圳医院,working
10746,南方医科大学深圳医院,working
10747,南方医科大学深圳医院,working
10748,南方医科大学深圳医院,working
10749,南方医科大学深圳医院,working
10750,南方医科大学深圳医院,working
10751,南方医科大学深圳医院,working
10752,南方医科大学深圳医院,working
10753,南方医科大学深圳医院,working
10754,南方医科大学深圳医院,working
10755,南方医科大学深圳医院,working
10756,南方医科大学深圳医院,working
10757,南方医科大学深圳医院,working
10758,南方医科大学深圳医院,working
10759,南方医科大学深圳医院,working
10760,南方医科大学深圳医院,working
10761,南方医科大学深圳医院,working
10762,南方医科大学深圳医院,working
10763,南方医科大学深圳医院,working
10764,南方医科大学深圳医院,working
10765,南方医科大学深圳医院,working
10766,林炳潮西医内科诊所,working
10767,张育和西医内科诊所（深圳市宝安区沙井张育和西医内科诊所）,working
10768,何锡文西医内科诊所,working
10769,深圳市宝安区松岗预防保健所门诊部,working
10770,邓细香西医妇科诊所,working
10771,深圳市宝安区福永人民医院福海社区健康服务中心,working
10772,舒国生西医内科诊所（深圳市宝安区福永舒国生西医内科诊所）,working
10773,深圳河山口腔门诊部（深圳河山口腔门诊部有限公司）,working
10774,深圳佑尔康门诊部（深圳市佑尔康门诊部有限公司）,working
10775,深圳佑尔康门诊部（深圳市佑尔康门诊部有限公司）,working
10776,深圳港城门诊部（深圳港城门诊部有限公司）,working
11140,深圳市宝安区松岗人民医院,working
11141,深圳市宝安区石岩人民医院水田社区健康服务中心,working
11142,深圳市宝安区石岩人民医院水田社区健康服务中心,working
11143,深圳市宝安区石岩人民医院应人石社区健康服务中心,working
11144,深圳市宝安区石岩人民医院应人石社区健康服务中心,working
11145,深圳市宝安区中心医院朱坳社区健康服务中心,working
11146,深圳市宝安区沙井人民医院黄埔社区健康服务中心,working
11147,深圳市宝安区沙井人民医院沙头社区健康服务中心,working
11148,深圳市宝安区沙井人民医院沙头社区健康服务中心,working
